commit,package,additions,deletions,LOC,change
6244bec006f1757753e29c543cf830104441f10d,org.apache.tika.parser,72,142,2916,-70
522f4f3ac2aa2f25be83242fcd5f778d8105615f,org.apache.tika.parser,36,41,2911,-5
cfe3527af83d582d12a43a6f42ff30bd2d15a379,org.apache.tika.parser,176,441,2646,-265
d3e678bf2c00961a33854ad3a0ecb0df7dd23b08,org.apache.tika.parser,23,29,2640,-6
6db2b1d5a1b556b6049ead3ee56ca01c46d0ba9c,org.apache.tika.parser,15,0,2655,15
c30bbcb8a5dfe9367777c00cf4b18d83020faefe,org.apache.tika.parser,34,158,2531,-124
7bdb1c8dea70014b3528736755868c526dfcf834,org.apache.tika.parser,64,49,2546,15
a03498cc893044e1f4c01adbbfee13881b02f2db,org.apache.tika.parser,7,20,2533,-13
d4bb41f7968cb40d39f66b2c0430dde3eef2e618,org.apache.tika.parser,39,40,2532,-1
ee2c3b90b736e3ccaeaf204a658e917b87d378df,org.apache.tika.parser,48,87,2493,-39
dcd89751d244a8b7e17d63e2088ede4eed94d8fb,org.apache.tika.parser,150,0,2643,150
6d37de9d208f1f7918df6f81a14a1d3b48a4d37f,org.apache.tika.parser,70,59,2654,11
62e58ea2e8ccd2ef1a968349408c990914efa6b6,org.apache.tika.parser,105,163,2596,-58
aceff84889da091010bcd893809427428a8b68a6,org.apache.tika.parser,241,430,2407,-189
c943f692982b70a43b4ddec37bc40e2a3de2d318,org.apache.tika.parser,461,81,2787,380
d064cb2f7ffd58893e05e327144816ddee6842da,org.apache.tika.parser,3,3,2787,0
70517c3648522b1fc3d1d3cb9f87e8f6e87753cb,org.apache.tika.parser,87,51,2823,36
a328f9c6ad676d51c34c7dd8584bac72438f99dd,org.apache.tika.parser,116,2,2937,114
b0a87ad5afe05da5087209062c229a53921ca3bf,org.apache.tika.parser,1,1,2937,0
1d2e41f3ba58b437f0ee72ca3a4c2ce782421519,org.apache.tika.parser,80,0,3017,80
703c4b0a74c831e4f763d697974284b9030b9576,org.apache.tika.parser,267,0,3284,267
800479155329ad38c8da37a8c04172bdbcec4a21,org.apache.tika.parser,1,3,3282,-2
e1da9a1fc19aa951fca916c850250ebb58eb8675,org.apache.tika.parser,0,1,3281,-1
580824e1088af50d5556e2a01d71311a42a74edc,org.apache.tika.parser,7,58,3230,-51
9ffdd5470b4b66c62b21dac13cb278acf2cad48b,org.apache.tika.parser,2,2,3230,0
bd68bd661d84ac33683916ae2d0b8651a51b11ca,org.apache.tika.parser,5,0,3235,5
a73e6cc60fa0f5ff496fc80d054f3cc981947557,org.apache.tika.parser,151,44,3342,107
2b09facfdc45660389072848fbe2190ed64d1a23,org.apache.tika.parser,5,5,3342,0
30d407243e1be2749002fabdebd79c700127d14a,org.apache.tika.parser,27,9,3360,18
4c8f0b8fff933890990c336e40ff5a419d08321c,org.apache.tika.parser,10,6,3364,4
4b126e887da913b559591eed21bebea8d48d2ae9,org.apache.tika.parser,5,2,3367,3
a01dcbe6552ab1a184544097575aa583ecbbe8cb,org.apache.tika.parser,26,33,3360,-7
5cbfe94b115934b04cea4954af97a4dbc1285393,org.apache.tika.parser,185,55,3490,130
c13e78df7c8cc562e1d1333f024ca9decadb7700,org.apache.tika.parser,9,9,3490,0
91913d37243cdab7a8a0c0de132b538ed6b0419e,org.apache.tika.parser,10,6,3494,4
2e18733f93866c5670c0af0d0b88262508882f8b,org.apache.tika.parser,11,9,3496,2
1f2b7168893b8e7e3cb20aaf7992e057d449dd79,org.apache.tika.parser,2,12,3486,-10
0da63b175221d330fdbbc11e7b1353f13c8c5d2a,org.apache.tika.parser,90,25,3551,65
314a53b9c953f672c4d63318d8357274d102220b,org.apache.tika.parser,16,0,3567,16
7f80b3f97d6e465955aaa0cad2b8635e973b727c,org.apache.tika.parser,0,8,3559,-8
5e97d465816ea70aa29b883487ccbd30622c3b26,org.apache.tika.parser,447,336,3670,111
88d8173fa7b9e5781412c92ec7abdd7a17b17330,org.apache.tika.parser,1,5,3666,-4
5030b1138c5626a761b6c03b90b761f4cdadc0a0,org.apache.tika.parser,14,4,3676,10
c4d64f89ed6966aebf7e19b301d9e01d23fca847,org.apache.tika.parser,7,2,3681,5
80866ff406ba6dd79c94def3703b18dfaf8128a6,org.apache.tika.parser,17,23,3675,-6
3a743efd63e737bfa0ef621923f6c9a2b7c1e50b,org.apache.tika.parser,124,41,3758,83
c370c52f87ec9dd63fc4deedecbefed45b5c9004,org.apache.tika.parser,120,91,3787,29
315b7e11db1f5002749ede87babab0e6a3e825ab,org.apache.tika.parser,40,6,3821,34
64e1e5180b49b78fa4559b3d88503e6d9825483c,org.apache.tika.parser,48,56,3813,-8
25150e0c66b5d2caf11370818a037180485dd8a7,org.apache.tika.parser,133,20,3926,113
7c83be9c00d203e22c8d042a802f719fa3297195,org.apache.tika.parser,133,0,4059,133
284f644f18f890d65cccc3f242bfefb21738b497,org.apache.tika.parser,288,0,4347,288
c9f08c28599ca08fa5aad06aed41f6da5de4737c,org.apache.tika.parser,147,0,4494,147
eb799732c835bfbdc183e6650d07231fe8b6d7af,org.apache.tika.parser,77,0,4571,77
28c13697bc5e882e984ef80683a4cafe47a0aecd,org.apache.tika.parser,17,10,4578,7
70ca6cee9ec87b9fa596ecba2ce0035c204a34a2,org.apache.tika.parser,40,13,4605,27
9b506beebeb582e643e24a842c3729e212dc5091,org.apache.tika.parser,4,3,4606,1
39ab46ae8e17fba317f27ab5b18167f69b2e6996,org.apache.tika.parser,2,0,4608,2
e12b04d4cbe43e6bdfc09cc917e44ff060498f08,org.apache.tika.parser,69,0,4677,69
d1ab05c8e4a9f192c0bcec5538af557659393e66,org.apache.tika.parser,106,0,4783,106
424c708540755608f592cadb2001fbe54ff28521,org.apache.tika.parser,2008,0,6791,2008
46f2fb81d9f05c35c61ee60b8f71da003c2574fe,org.apache.tika.parser,1526,0,8317,1526
e889dfad07ab4a8f8a1352dd5b0fd2b5ce18215a,org.apache.tika.parser,420,0,8737,420
19f04ad8bc32e088e7f0a328b151bb8d9fac397b,org.apache.tika.parser,0,3,8734,-3
2a405d3e28775ac789e2ab3a873cd302d332f722,org.apache.tika.parser,2,0,8736,2
c2b41c4af263ac4495154295881b277439bb3535,org.apache.tika.parser,16,0,8752,16
9ff3f2d96105cb64597a0a8d03e38a9b9aa23bb7,org.apache.tika.parser,315,0,9067,315
72b945efe82c46226291dba7112dda1a0dff6097,org.apache.tika.parser,104,108,9063,-4
e97ee495b5007a01b872d00ba747f0d612cab72a,org.apache.tika.parser,257,270,9050,-13
e0c59b5be8fc0301cc4130a2250b801fbf474b88,org.apache.tika.parser,46,0,9096,46
ce4095f389b6c42b48b70117392ed5ceaaf51142,org.apache.tika.parser,23,10,9109,13
d2df838867328f8ddcdd1299399eddbbd48c97c6,org.apache.tika.parser,0,1,9108,-1
048252939fddb381856c41f94ef1ce3f84057b3d,org.apache.tika.parser,36,12,9132,24
7d8686cb5e5ecf6d5a7268f8f3517b49440eddae,org.apache.tika.parser,17,138,9011,-121
ca427a103afb541408ebfced5d6e95000dbd626b,org.apache.tika.parser,283,0,9294,283
836c4b953552c4dd4359d45197b0f241824ba32c,org.apache.tika.parser,100,3,9391,97
9d5c3d8b58f886ad7f460e3f1fcc618c86ad6a6e,org.apache.tika.parser,24,1,9414,23
8dfa33c3d14561923e29da234700278911be0efc,org.apache.tika.parser,2,0,9416,2
3079789724edf724c492c3497630c3cbd5533ef5,org.apache.tika.parser,2033,2033,9416,0
27fdf2ce6987a55e7a5bab7b83deb203eab7621a,org.apache.tika.parser,250,11,9655,239
f969a260ce7f02f2e431dfa6dfbcd5ac0c7bebf8,org.apache.tika.parser,186,186,9655,0
3c15d9cad408753ab0faea4fe1fa1be1408fa7c2,org.apache.tika.parser,184,93,9746,91
e43a19e433b6085b91bf44f534dbf055db313026,org.apache.tika.parser,2,3,9745,-1
a9fb61439bf092318680fde1dad4e9d91aea96af,org.apache.tika.parser,0,13,9732,-13
e77e233f0e74edc6271a5dad2c8b1a7fe22925e2,org.apache.tika.parser,42,37,9737,5
8757a3561c632770595199a5930e02177bd172c1,org.apache.tika.parser,26,30,9733,-4
8b7a1d436b9fe8682b6f93872f7b8ff943b30c4a,org.apache.tika.parser,3,82,9654,-79
411c8806daf4812fd19709162a17f7b2a7b1ecd6,org.apache.tika.parser,20,0,9674,20
0fa61dcd25ed972580a3dd8d25b84f7a17273147,org.apache.tika.parser,4,0,9678,4
9758d20ddc6c45fd3ab40904a95324e304abf03e,org.apache.tika.parser,73,70,9681,3
922fb5fa6b4109c1ed4786d51aef02c6cd8b2b9a,org.apache.tika.parser,4,4,9681,0
e678e3213d0cb212b31a673a17d1fcf6cd6bc1d3,org.apache.tika.parser,19,0,9700,19
2ba3c7ecbcc8a7528f917f201301c9b326c8d0d4,org.apache.tika.parser,5,2,9703,3
2a77cf379166e9c2e5144d9cafa37a2146563a36,org.apache.tika.parser,10,11,9702,-1
d9575ae398a28c8145b44a0d0d351e9da92ad9f3,org.apache.tika.parser,51,9,9744,42
60c9b0e05868fb786180b3d7403537b2e66dce03,org.apache.tika.parser,14,0,9758,14
d016d322caa1e0928012287840bf40bf11293480,org.apache.tika.parser,1,2,9757,-1
896aaaf1f9f3b612ae7ca3e32a6ff52112342ae8,org.apache.tika.parser,29,1,9785,28
1c0109f83e030606388f2d6c300e138c2d881f9b,org.apache.tika.parser,9,2,9792,7
3040a361e4c921c35ed8b29fb3aad3f393537222,org.apache.tika.parser,42,13,9821,29
ea35b47f13948a9b67c7da5b983dc5ddf236c3f5,org.apache.tika.parser,15,16,9820,-1
e5bf6502b2661cbc6f6f49f63cc3c39c525dd37c,org.apache.tika.parser,144,3134,6830,-2990
206dc7a7d110f05562f25ba7e0ea7655a49362bd,org.apache.tika.parser,17,2,6845,15
3864f42f1025c023d8103db4c984c6ff723d4292,org.apache.tika.parser,1,1,6845,0
26a8225e5b2fc785fc69b1de9eeed807ffdad580,org.apache.tika.parser,20,12,6853,8
fa0955eacb284802417c4a0dbfca48d886c9eafa,org.apache.tika.parser,87,1,6939,86
2fa2699608047a7c723b2abce0f98fa3103544ec,org.apache.tika.parser,4,32,6911,-28
3efc2cfb5dc3aaad47051ab25f226f9bcdd83e14,org.apache.tika.parser,5,5,6911,0
a70b99fdfff5df924eb4bd706689ae215ecfc167,org.apache.tika.parser,65,91,6885,-26
87a45f986b228e897203a410a3edcde00b9b2d12,org.apache.tika.parser,17,18,6884,-1
15c83430df273aae65170d25ed95f4df62858de2,org.apache.tika.parser,28,8,6904,20
a09f5af5dd6e5b81bf7d3393851cc65f4855c619,org.apache.tika.parser,23,1,6926,22
00ae4b3c4ef6503086aac939ff023dc57c85137f,org.apache.tika.parser,20,3,6943,17
4abeb2d772fc33aebdcc06ca0dfadfb660055cc0,org.apache.tika.parser,10,1,6952,9
4307560767072216358f604fb9147f947c7dac85,org.apache.tika.parser,8,1,6959,7
3922b01361d5958a31c199e376e7a979a3a6d376,org.apache.tika.parser,270,25,7204,245
41ca17f4d54a2b679865add19c0aa91aba2d665e,org.apache.tika.parser,65,61,7208,4
d7853341f0aa1aae008aa34fd6bd5b8c8b9e96fe,org.apache.tika.parser,88,22,7274,66
0a60ac05ca164097cf5380fc6ae122be55197f35,org.apache.tika.parser,60,108,7226,-48
d634072d6bba29e5e19b571507dab7ee8a4e3000,org.apache.tika.parser,8,9,7225,-1
4c04a49781d86144a03d6a34841e5c3316daddcd,org.apache.tika.parser,15,12,7228,3
120c23875a61e1946125c37931b980964fe24d2a,org.apache.tika.parser,1,1,7228,0
4130936af0bb140355c65354c6e4a9894c19b3a5,org.apache.tika.parser,32,5,7255,27
9cfb4e1dad83854a9da85bcfc5aaae30b16ea73f,org.apache.tika.parser,12,17,7250,-5
6b9a82f8bfd59526ec03693e9e0262698a5ff165,org.apache.tika.parser,62,0,7312,62
26293c081dec22ba22f232f6d3d73c66a81e2ee9,org.apache.tika.parser,1,0,7313,1
a463b9fd2ac3046b7e669b3549385f962a2482f5,org.apache.tika.parser,1,1,7313,0
1e7a8745f159ecdb068b7088b0a435d9f9175854,org.apache.tika.parser,373,0,7686,373
d5090690acc7a353944f78c895cd7030cc34dce8,org.apache.tika.parser,3,3,7686,0
99c2dd5ea17081585bf559962e33366c4b2428d1,org.apache.tika.parser,16,4,7698,12
645850a6217897606c2c80b407022d629b16c152,org.apache.tika.parser,135,108,7725,27
b42b4b8e3e14c19e77e7fa18253294745c4cbde2,org.apache.tika.parser,1,40,7686,-39
732fadb93e3681760db196ed9d54bc8b7b6415e0,org.apache.tika.parser,145,16,7815,129
987ec1d66d8f7e0047e4a1ef5399e440a15877a2,org.apache.tika.parser,11,7,7819,4
03be219a6d7646d07c56b1cc98899d139cb62727,org.apache.tika.parser,2,2,7819,0
29c9a2728a08f37ab270a6a6c2a679a7228758bb,org.apache.tika.parser,77,54,7842,23
52ac68fb11a5dd2526b5c0a55d99877fc59f6086,org.apache.tika.parser,222,0,8064,222
e7524be4e4af1fb2be08b4ee1dd72c8bdac1793c,org.apache.tika.parser,4,0,8068,4
01bf6b52d0097ae5741308caf2cb811d997a3c59,org.apache.tika.parser,2,1,8069,1
e7f48bf7f5422105e8b14a02f6317242c8b6fadf,org.apache.tika.parser,57,1,8125,56
5ab52bf7eb4088ed949e212798909f845ddff4fc,org.apache.tika.parser,94,66,8153,28
7a3b5065db44818381ed22d8c26ca59f27cae410,org.apache.tika.parser,84,0,8237,84
bda2bb712d02d7f5968df60ea64bc89d47874a52,org.apache.tika.parser,35,2,8270,33
7a6089c0fd2f52119b5519ac30907875186e8815,org.apache.tika.parser,8,1,8277,7
6c2d6545d5f7ddf02ea6de75820c1f441569a2cb,org.apache.tika.parser,2,9,8270,-7
945871993c88dba87c6311f01e65bb1a61db12df,org.apache.tika.parser,2,1,8271,1
dd1ddf9282d464cf9e77667c217415404c26cd39,org.apache.tika.parser,60,9,8322,51
ad11aac0a56344521d33306b36f645f984173531,org.apache.tika.parser,185,186,8321,-1
b4405b7be7210fb3a0d08bff33a274c229744ea3,org.apache.tika.parser,14,9,8326,5
c1f35792274f05f0a5bad02af76bacda078df583,org.apache.tika.parser,68,7,8387,61
61d64d2d6525caaef14d0e4f96c33c77f18512ff,org.apache.tika.parser,18,2,8403,16
454589577f69a06ed6ba2ad157c2cca1ac55dd64,org.apache.tika.parser,50,3,8450,47
dbc2ef4fdd8bbf2dc0390f80267edfb9ad310af6,org.apache.tika.parser,12,7,8455,5
2354fe66ca0c7b6e16c8dc7b44bd73eaa975c057,org.apache.tika.parser,40,1,8494,39
8bd0ccb910e824ff64cf3d2f716ddea3c4295f24,org.apache.tika.parser,84,9,8569,75
2f0fa3b65a48bc4042491324cc546f9c32536c20,org.apache.tika.parser,21,0,8590,21
7ed838caf2579be3c2d450cad8b61a10cf36ef0e,org.apache.tika.parser,2,0,8592,2
5df8f87c4c865942a0c0990bc2c00a6d2ad0320d,org.apache.tika.parser,13,9,8596,4
16db6681ebfcbb622255f81f5006020af07c2d1e,org.apache.tika.parser,22,2,8616,20
43c83e71ac698aace39be16ddbabe25cb5219bd5,org.apache.tika.parser,296,0,8912,296
e3c68b44be524e9150774dff3f38559b04be0a2a,org.apache.tika.parser,15,12,8915,3
cacb6b8cddecd296f2923b90b8955e35588a909c,org.apache.tika.parser,3,0,8918,3
cee95ede1a153f8ad70c37d8d4b37bfb3d4df37b,org.apache.tika.parser,48,10,8956,38
3f271557f12a9de28274ca1a0805f01cba7c6043,org.apache.tika.parser,28,3,8981,25
0678c44ba5907840311ca3239d6aa232d55c1c49,org.apache.tika.parser,6,12,8975,-6
4c098501a80f9764638f154ee693e04ff515fcc3,org.apache.tika.parser,3,2,8976,1
7bb35308304dcd0a1ae51f1fceab4ffa8a83c4bf,org.apache.tika.parser,77,33,9020,44
cecaa12bfaeda1d6a9061c1b951a8d983d7be5a0,org.apache.tika.parser,18,2,9036,16
860278342476df7a0c1f3a148904a48c512abf25,org.apache.tika.parser,1238,227,10047,1011
fa286eefeb76322c2b6bd9d8de822a3f4fad6bbe,org.apache.tika.parser,219,0,10266,219
7c51e892ee4d6ca84841759e68fb8334bcc4a13b,org.apache.tika.parser,262,37,10491,225
0fa888e8d681eaea34de59d67bf4a15472bc859a,org.apache.tika.parser,52,16,10527,36
3ad79a6a21e0039fb451044b2b9e71f83f258311,org.apache.tika.parser,16,25,10518,-9
33171a5635184bfcf54afccd72b0dee0529f9f0a,org.apache.tika.parser,372,3,10887,369
090001dbcf35c5729167fec0947cff0988f08cfa,org.apache.tika.parser,65,26,10926,39
e64cad2d708e33347c8fa4a8b14a45554dd6b64a,org.apache.tika.parser,20,13,10933,7
1cad9b3fc6100a3b0f4a73b5ffac2dd23c680a48,org.apache.tika.parser,246,483,10696,-237
3caba576686bcd6fe9e4501cd13e589a81032e2e,org.apache.tika.parser,25,48,10673,-23
9a049b4cd60afdfa1eb37d58485758f8125b5340,org.apache.tika.parser,11,1,10683,10
55fb7c9e4c084e9f6ac92ddd56c36439ff97f879,org.apache.tika.parser,2,4,10681,-2
4400e3a866d2b4649eb23c251a7b887e977de167,org.apache.tika.parser,1,1,10681,0
9c7c2c26deca3e473faedddff667249c11635d80,org.apache.tika.parser,27,1,10707,26
29ab691396ca430688876217a12ed039b5409a07,org.apache.tika.parser,0,22,10685,-22
bbd3cd3e96c1c09bba0e6e8b3974cb67cff251cb,org.apache.tika.parser,30,2,10713,28
14a229e5814b0148ba0b8d08f0cc71708a861c88,org.apache.tika.parser,180,0,10893,180
550a2dc1a50ad9f0d5d358b7f520e20292b4ce5c,org.apache.tika.parser,117,1,11009,116
6464286bad883200d991709041d3b981198606e9,org.apache.tika.parser,174,1,11182,173
9f10da2479473d7a16e333d727771376af5851df,org.apache.tika.parser,44,7,11219,37
baafe0e6a00e53fa975f696ca0adecb2027dd186,org.apache.tika.parser,3,8,11214,-5
af2aabb03cd876b9eaf04cf0496290a979b70e19,org.apache.tika.parser,24,14,11224,10
6f758f813c435105ebe289478fd01addd227c38b,org.apache.tika.parser,7,5,11226,2
64ed1992807eb7af1db53c5e68660641cc8de3da,org.apache.tika.parser,644,100,11770,544
86735b246d2350d6a19c39b83b7189c18007245a,org.apache.tika.parser,513,1,12282,512
67748e39dd351d4fe37febbd7ea3eabb244970d2,org.apache.tika.parser,39,9,12312,30
890bcb5b97a4a9b411bf2a5b4178d6abd2e4854e,org.apache.tika.parser,8,1,12319,7
f1f45a749ebb78e7f47f98d4201bd338aa3a90a5,org.apache.tika.parser,249,0,12568,249
d4dd4009960026c721529233ae2e28c283cebe38,org.apache.tika.parser,51,53,12566,-2
8451402e1a635714d82cea42d8696ec2a5235cbc,org.apache.tika.parser,62,8,12620,54
dd6330f7dfa0f836918306ee718e48f9c4418dbe,org.apache.tika.parser,191,128,12683,63
eb7aed162eca710daf139cf57c3d0746fe11b741,org.apache.tika.parser,374,13,13044,361
a2d3c00607edacc3bc8e3ee801d972be2542c2c4,org.apache.tika.parser,33,89,12988,-56
a4a6c027b6363031eed6f8a7f44cb9635ea01707,org.apache.tika.parser,6,5,12989,1
d533a2d5b72a643b973b533b8b0ea7c60ede69c4,org.apache.tika.parser,54,7,13036,47
d0f703f4e067c3cd07a3e959e7f143c8ff4d7e27,org.apache.tika.parser,5,0,13041,5
2846c74e6508a40a6f0ec29fce46b5fef7787265,org.apache.tika.parser,42,1,13082,41
72cc380f6a6419ef20cd591186650607884e58ec,org.apache.tika.parser,40,3,13119,37
414c592f8e1bb45a6a9ef223670044a1a2a34dff,org.apache.tika.parser,5,15,13109,-10
157fcc98886ec8b5068b663ff7ab4a3ca03c5749,org.apache.tika.parser,1,1,13109,0
ed8497d10df01374ddc63ec6cc988c191a881b95,org.apache.tika.parser,26,4,13131,22
c02b1529c8011a41892975f2bc0f3cace4a11016,org.apache.tika.parser,126,4,13253,122
189557f007627cfa3640400693f79a65b9ffde07,org.apache.tika.parser,196,37,13412,159
59d2e57a54df73a9da3af3cef7585d2b79e9b7d9,org.apache.tika.parser,93,1,13504,92
423eabd3ba8adaa455934d349f7523a22a2291d4,org.apache.tika.parser,11,1,13514,10
61751d2e4de9a62addfd25a3e51929838ff6dde6,org.apache.tika.parser,98,0,13612,98
ccf1216521eb6fcc00918254db7d310c3405f01a,org.apache.tika.parser,29,1,13640,28
2f780351ee73a089c605b93383b82908c040d74e,org.apache.tika.parser,5,0,13645,5
3cebb673fef211cfbde44f2dfdda47bb20f98ee2,org.apache.tika.parser,10,5,13650,5
007f2d783a13ba309f1c41dfb793060a2c478060,org.apache.tika.parser,115,149,13616,-34
76afce1f5f8fa9e638304b838bdea8b5816b3abf,org.apache.tika.parser,0,6,13610,-6
035dab3ff15c964c0bf04652b88e2aacde92eb44,org.apache.tika.parser,0,59,13551,-59
dce07df9ea5f1be024e20cf809ffde6425b6368c,org.apache.tika.parser,0,3,13548,-3
66882d31bd1bd949438c0772f10ac2ce3a9a8cf3,org.apache.tika.parser,2,1,13549,1
a87d3e640647d056542b5970c8d21701580b4913,org.apache.tika.parser,9,10,13548,-1
ca465e38fa2fe14cb97fa75a4c0fbe4f2d39dd63,org.apache.tika.parser,6,21,13533,-15
9ba3b5852ece3f19bcc3925d871a327b3501bbf3,org.apache.tika.parser,7,9,13531,-2
74a432d3bb6f1c746dbeef52892b8da3e0872c1a,org.apache.tika.parser,128,0,13659,128
4658fd738e12bb380b888af906a077da7af1e32d,org.apache.tika.parser,10,4,13665,6
11bbc01edef720419f3b68e0487ef057cf13a387,org.apache.tika.parser,8,1,13672,7
85aa4d24d9b5e3799301ce93dcb9fe54207415f8,org.apache.tika.parser,178,0,13850,178
66077e1cfd1d9b336b1545cac45cd962be0da359,org.apache.tika.parser,112,73,13889,39
3ab109690ff45e026311ca81af783300cab36970,org.apache.tika.parser,50,7,13932,43
871bea94785cdd76ffd2e3f6812912b987489c9c,org.apache.tika.parser,46,8,13970,38
1b3de639ac587d09cacde8653947146410d49d84,org.apache.tika.parser,53,3,14020,50
8fa36e177948e6e7c4f5558bab5c3e1312911980,org.apache.tika.parser,1,0,14021,1
c730e0ddfd1568e268d9dc45132108c8226855e1,org.apache.tika.parser,1,1,14021,0
458753cfdc2d8f9941ea84a94267b84a323f117f,org.apache.tika.parser,2,1,14022,1
621950e130c594e709d02a1e742d094a96496a9d,org.apache.tika.parser,6,0,14028,6
f8a3d0bbc4ebceef2f91111f1dd7da1c2017c970,org.apache.tika.parser,11,3,14036,8
486281b69d4d0f83ec4c35b85514b18b90a17eb8,org.apache.tika.parser,50,10,14076,40
a1c050381e3cd2fff0ee9144f2d867d0491a1cdc,org.apache.tika.parser,5,0,14081,5
31345be7c8cd6e347d0f7aeab12d99ed44187145,org.apache.tika.parser,108,37,14152,71
163d93c4e1e78a27b5dcd9502c2a4757fbd53b7d,org.apache.tika.parser,87,1,14238,86
52664ffad6df20f8c864f3f22ca5ca22759fddc9,org.apache.tika.parser,17,15,14240,2
e347b9887b6f02c00082c393b5a80d2126539995,org.apache.tika.parser,54,44,14250,10
fed8c465cd4b6b6fd4158b284b317806064f0a33,org.apache.tika.parser,50,1,14299,49
4f6a589842f4648f23a0d9e4bac5283893cac9da,org.apache.tika.parser,44,18,14325,26
ed7a1d1bda0d981359261c20e8617a73d7dc482b,org.apache.tika.parser,129,39,14415,90
31452f9fdf15ef93f05cacf2a4f0bad530b89714,org.apache.tika.parser,7,4,14418,3
c1f7fd7e5de2c31eddf9b0df086d214ea9adf08c,org.apache.tika.parser,158,158,14418,0
bc3fd0722e3f07ba18c54af7108f9f82cd9ea0d9,org.apache.tika.parser,530,530,14418,0
9a2bef7e4d893d7bbde4a267bf3eca6da40ecab2,org.apache.tika.parser,35,94,14359,-59
729bca59b0b81ddcb33054938037a31495bb4edd,org.apache.tika.parser,161,19,14501,142
806ccd1b7fda712753f855d344b20b4edad24ffe,org.apache.tika.parser,17,2,14516,15
d98bc51e51d8a267e9420bba3675b122a6b1a16f,org.apache.tika.parser,86,0,14602,86
a20e0c19a5e1c0235fe0530742edf7df824ae5dc,org.apache.tika.parser,86,86,14602,0
0c40fd5ca20c7139069bd5da5e9f87aec372317e,org.apache.tika.parser,8,3,14607,5
274acac0c57b8d0b7fa904524ff9723e688a86a3,org.apache.tika.parser,10,26,14591,-16
3864c2ef1dd3d300b67f46cdc1e7df9974a08d08,org.apache.tika.parser,229,17,14803,212
af99a319fb9527065a24b7b1b5648368ac33c4af,org.apache.tika.parser,98,0,14901,98
01a1067539f3450475a95be26c4be958a6a0d58c,org.apache.tika.parser,52,67,14886,-15
d0cd679a119eb1ebcea1bce1f0d0ce9ea39e72bd,org.apache.tika.parser,2,2,14886,0
0abbfee21acacabadd74211921ed7c047201f68a,org.apache.tika.parser,35,3,14918,32
6d7804fd8edc214c5c2482816f431c935b7f0b8e,org.apache.tika.parser,163,32,15049,131
d4e7bfdf502e80a704ad4842e74596675f40bab3,org.apache.tika.parser,8,0,15057,8
1a564ef51767b8d8117bb9c4f58ad765214cc50b,org.apache.tika.parser,3,3,15057,0
d60651e489947e4a57eac775928e4b82d77fbd6d,org.apache.tika.parser,44,7,15094,37
b3c8dc86e5e5a9a1035a4de730ded76fddd01369,org.apache.tika.parser,196,0,15290,196
7153f6b06999ffb448c9d1f04a76ed494c390c29,org.apache.tika.parser,1,1,15290,0
92188c483c0b1c5d63faea26e24c44985558669f,org.apache.tika.parser,6,44,15252,-38
195f1d6e61792bbd2493446641ec0045f74d0e14,org.apache.tika.parser,7,0,15259,7
4b5ec9ab4921771d5cddaa5be2e198486b9d8bf0,org.apache.tika.parser,2,2,15259,0
d4a401460f56870c5085d87ec4f4856b6e6aacf3,org.apache.tika.parser,2,1,15260,1
4d5eb3851a791173bfbe1aadaf630923fe6c5837,org.apache.tika.parser,8,0,15268,8
7cb1b4abb762f066bb129b815eef8107a141afa6,org.apache.tika.parser,2,3,15267,-1
31e60d997c92843067a0de72d43cf70def0e38ea,org.apache.tika.parser,735,275,15727,460
cfe575a8b87e61b2b19ba73d50807eb896d24651,org.apache.tika.parser,197,0,15924,197
15851353b213a8edf6696f529cf3d8609eeec182,org.apache.tika.parser,10,1,15933,9
3dd12110dad0e5a71555d4e4a0e5a6cd609b0fb7,org.apache.tika.parser,90,13,16010,77
8e58142f50588e11c75529c0489a04d9cb167e1e,org.apache.tika.parser,30,2,16038,28
1573be6da5c9d6463d9fb6c697708e755c8621f4,org.apache.tika.parser,243,29,16252,214
adf462095e270db221a2154ee2f56dadfd1e34c7,org.apache.tika.parser,344,0,16596,344
9e9a9d9496304d07081d77c3d9261fb5965e0521,org.apache.tika.parser,10,6,16600,4
a7d6cf4fac56cb2623393c8734560d1af5be970a,org.apache.tika.parser,157,156,16601,1
0349400bf3374adb998bc0177ba072da2503c0a9,org.apache.tika.parser,23,1,16623,22
60590444d9150deb50aad3fe0d77fc3f921dbe60,org.apache.tika.parser,65,22,16666,43
edd122dde40de1eb77e8da15039a3aaf6792610e,org.apache.tika.parser,10,0,16676,10
12622b402e2343b35b7ee3d09bc506660583f985,org.apache.tika.parser,3,37,16642,-34
0fa372711329b8765545b9f28f1112d9e955352e,org.apache.tika.parser,10,67,16585,-57
5451e28bc4506703205741b2163d785aa4e27826,org.apache.tika.parser,31,2,16614,29
26800770bde7df358548d8d2e52b7bd0d073e881,org.apache.tika.parser,32,7,16639,25
1812a8612fff219adc7c2d0daada8aa652104024,org.apache.tika.parser,0,3,16636,-3
3e795106be703e44c0400c2617d340705748ef9e,org.apache.tika.parser,14,6,16644,8
164302f56b53a1a8f4169a88d30980a8c2897f47,org.apache.tika.parser,0,1,16643,-1
81336229e106373e3eaa190f61c8ac2667c85fe9,org.apache.tika.parser,3,2,16644,1
