Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
tika,org.apache.tika.sax,XHTMLContentHandler,isInvalid,7,3,1
tika,org.apache.tika.sax,StandardsText,extractStandardReferences,5,1,2
tika,org.apache.tika.sax,StandardsText,findHeaders,9,2,1
tika,org.apache.tika.sax,StandardsText,findStandards,36,8,3
tika,org.apache.tika.sax,SafeContentHandler,write,0,1,3
tika,org.apache.tika.sax,SafeContentHandler,write,3,1,3
tika,org.apache.tika.sax,SafeContentHandler,toString,3,1,0
tika,org.apache.tika.sax,SafeContentHandler,write,3,1,3
tika,org.apache.tika.sax,SafeContentHandler,write,3,1,3
tika,org.apache.tika.sax,SafeContentHandler,SafeContentHandler,3,1,1
tika,org.apache.tika.sax,SafeContentHandler,filter,17,4,4
tika,org.apache.tika.sax,SafeContentHandler,isInvalid,12,3,1
tika,org.apache.tika.sax,SafeContentHandler,isInvalid,14,4,1
tika,org.apache.tika.sax,SafeContentHandler,writeReplacement,3,1,1
tika,org.apache.tika.sax,SafeContentHandler,startElement,19,5,4
tika,org.apache.tika.sax,SafeContentHandler,endElement,3,1,3
tika,org.apache.tika.sax,SafeContentHandler,endDocument,3,1,0
tika,org.apache.tika.sax,SafeContentHandler,characters,3,1,3
tika,org.apache.tika.sax,SafeContentHandler,ignorableWhitespace,3,1,3
tika,org.apache.tika.sax,Output,write,0,1,3
tika,org.apache.tika.sax,StringOutput,write,3,1,3
tika,org.apache.tika.sax,StringOutput,toString,3,1,0
tika,org.apache.tika.sax,StandardOrganizations,getOrganizations,3,1,0
tika,org.apache.tika.sax,StandardOrganizations,getOrganzationsRegex,4,1,0
tika,org.apache.tika.sax,TeeContentHandler,TeeContentHandler,3,1,1
tika,org.apache.tika.sax,TeeContentHandler,startPrefixMapping,5,2,2
tika,org.apache.tika.sax,TeeContentHandler,endPrefixMapping,5,2,1
tika,org.apache.tika.sax,TeeContentHandler,processingInstruction,5,2,2
tika,org.apache.tika.sax,TeeContentHandler,setDocumentLocator,5,2,1
tika,org.apache.tika.sax,TeeContentHandler,startDocument,5,2,0
tika,org.apache.tika.sax,TeeContentHandler,endDocument,5,2,0
tika,org.apache.tika.sax,TeeContentHandler,startElement,5,2,4
tika,org.apache.tika.sax,TeeContentHandler,endElement,5,2,3
tika,org.apache.tika.sax,TeeContentHandler,characters,5,2,3
tika,org.apache.tika.sax,TeeContentHandler,ignorableWhitespace,5,2,3
tika,org.apache.tika.sax,TeeContentHandler,skippedEntity,5,2,1
tika,org.apache.tika.sax,StandardReference,StandardReference,8,1,5
tika,org.apache.tika.sax,StandardReference,getMainOrganizationAcronym,3,1,0
tika,org.apache.tika.sax,StandardReference,setMainOrganizationAcronym,3,1,1
tika,org.apache.tika.sax,StandardReference,getSeparator,3,1,0
tika,org.apache.tika.sax,StandardReference,setSeparator,3,1,1
tika,org.apache.tika.sax,StandardReference,getSecondOrganizationAcronym,3,1,0
tika,org.apache.tika.sax,StandardReference,setSecondOrganizationAcronym,3,1,1
tika,org.apache.tika.sax,StandardReference,getIdentifier,3,1,0
tika,org.apache.tika.sax,StandardReference,setIdentifier,3,1,1
tika,org.apache.tika.sax,StandardReference,getScore,3,1,0
tika,org.apache.tika.sax,StandardReference,setScore,3,1,1
tika,org.apache.tika.sax,StandardReference,toString,8,2,0
tika,org.apache.tika.sax,StandardReference,StandardReferenceBuilder,7,1,2
tika,org.apache.tika.sax,StandardReference,setSecondOrganization,5,1,2
tika,org.apache.tika.sax,StandardReference,setScore,4,1,1
tika,org.apache.tika.sax,StandardReference,build,3,1,0
tika,org.apache.tika.sax,StandardReferenceBuilder,StandardReferenceBuilder,7,1,2
tika,org.apache.tika.sax,StandardReferenceBuilder,setSecondOrganization,5,1,2
tika,org.apache.tika.sax,StandardReferenceBuilder,setScore,4,1,1
tika,org.apache.tika.sax,StandardReferenceBuilder,build,3,1,0
tika,org.apache.tika.sax,StandardsExtractingContentHandler,StandardsExtractingContentHandler,5,1,2
tika,org.apache.tika.sax,StandardsExtractingContentHandler,StandardsExtractingContentHandler,3,1,0
tika,org.apache.tika.sax,StandardsExtractingContentHandler,getThreshold,3,1,0
tika,org.apache.tika.sax,StandardsExtractingContentHandler,setThreshold,3,1,1
tika,org.apache.tika.sax,StandardsExtractingContentHandler,characters,10,1,3
tika,org.apache.tika.sax,StandardsExtractingContentHandler,endDocument,7,2,0
tika,org.apache.tika.sax,RecursiveParserWrapperHandler,RecursiveParserWrapperHandler,3,1,1
tika,org.apache.tika.sax,RecursiveParserWrapperHandler,RecursiveParserWrapperHandler,3,1,2
tika,org.apache.tika.sax,RecursiveParserWrapperHandler,RecursiveParserWrapperHandler,4,1,3
tika,org.apache.tika.sax,RecursiveParserWrapperHandler,startEmbeddedDocument,3,1,2
tika,org.apache.tika.sax,RecursiveParserWrapperHandler,endEmbeddedDocument,13,2,2
tika,org.apache.tika.sax,RecursiveParserWrapperHandler,endDocument,13,2,2
tika,org.apache.tika.sax,RecursiveParserWrapperHandler,getMetadataList,3,1,0
tika,org.apache.tika.sax,RecursiveParserWrapperHandler,addContent,11,3,2
tika,org.apache.tika.sax,OfflineContentHandler,OfflineContentHandler,3,1,1
tika,org.apache.tika.sax,OfflineContentHandler,resolveEntity,3,1,2
tika,org.apache.tika.sax,DIFContentHandler,DIFContentHandler,7,1,2
tika,org.apache.tika.sax,DIFContentHandler,setDocumentLocator,3,1,1
tika,org.apache.tika.sax,DIFContentHandler,characters,27,3,3
tika,org.apache.tika.sax,DIFContentHandler,ignorableWhitespace,3,1,3
tika,org.apache.tika.sax,DIFContentHandler,startElement,15,2,4
tika,org.apache.tika.sax,DIFContentHandler,endElement,24,5,3
tika,org.apache.tika.sax,DIFContentHandler,startDocument,3,1,0
tika,org.apache.tika.sax,DIFContentHandler,endDocument,3,1,0
tika,org.apache.tika.sax,DIFContentHandler,toString,3,1,0
tika,org.apache.tika.sax,BodyContentHandler,BodyContentHandler,3,1,1
tika,org.apache.tika.sax,BodyContentHandler,BodyContentHandler,3,1,1
tika,org.apache.tika.sax,BodyContentHandler,BodyContentHandler,3,1,1
tika,org.apache.tika.sax,BodyContentHandler,BodyContentHandler,3,1,1
tika,org.apache.tika.sax,BodyContentHandler,BodyContentHandler,3,1,0
tika,org.apache.tika.sax,ToHTMLContentHandler,ToHTMLContentHandler,3,1,2
tika,org.apache.tika.sax,ToHTMLContentHandler,ToHTMLContentHandler,3,1,0
tika,org.apache.tika.sax,ToHTMLContentHandler,startDocument,2,1,0
tika,org.apache.tika.sax,ToHTMLContentHandler,endElement,11,3,3
tika,org.apache.tika.sax,LinkBuilder,LinkBuilder,3,1,1
tika,org.apache.tika.sax,LinkBuilder,getType,3,1,0
tika,org.apache.tika.sax,LinkBuilder,setURI,8,2,1
tika,org.apache.tika.sax,LinkBuilder,setTitle,8,2,1
tika,org.apache.tika.sax,LinkBuilder,setRel,8,2,1
tika,org.apache.tika.sax,LinkBuilder,characters,3,1,3
tika,org.apache.tika.sax,LinkBuilder,getLink,3,1,0
tika,org.apache.tika.sax,LinkBuilder,getLink,7,2,1
tika,org.apache.tika.sax,ToTextContentHandler,ToTextContentHandler,3,1,1
tika,org.apache.tika.sax,ToTextContentHandler,ToTextContentHandler,3,1,1
tika,org.apache.tika.sax,ToTextContentHandler,ToTextContentHandler,3,1,2
tika,org.apache.tika.sax,ToTextContentHandler,ToTextContentHandler,3,1,0
tika,org.apache.tika.sax,ToTextContentHandler,characters,11,2,3
tika,org.apache.tika.sax,ToTextContentHandler,ignorableWhitespace,3,1,3
tika,org.apache.tika.sax,ToTextContentHandler,endDocument,8,1,0
tika,org.apache.tika.sax,ToTextContentHandler,startElement,9,3,4
tika,org.apache.tika.sax,ToTextContentHandler,endElement,9,3,3
tika,org.apache.tika.sax,ToTextContentHandler,toString,3,1,0
tika,org.apache.tika.sax,TaggedSAXException,TaggedSAXException,4,1,2
tika,org.apache.tika.sax,TaggedSAXException,getTag,3,1,0
tika,org.apache.tika.sax,TaggedSAXException,getCause,3,1,0
tika,org.apache.tika.sax,SecureContentHandler,SecureContentHandler,4,1,2
tika,org.apache.tika.sax,SecureContentHandler,getOutputThreshold,3,1,0
tika,org.apache.tika.sax,SecureContentHandler,setOutputThreshold,3,1,1
tika,org.apache.tika.sax,SecureContentHandler,getMaximumCompressionRatio,3,1,0
tika,org.apache.tika.sax,SecureContentHandler,setMaximumCompressionRatio,3,1,1
tika,org.apache.tika.sax,SecureContentHandler,getMaximumDepth,3,1,0
tika,org.apache.tika.sax,SecureContentHandler,setMaximumPackageEntryDepth,3,1,1
tika,org.apache.tika.sax,SecureContentHandler,getMaximumPackageEntryDepth,3,1,0
tika,org.apache.tika.sax,SecureContentHandler,setMaximumDepth,3,1,1
tika,org.apache.tika.sax,SecureContentHandler,throwIfCauseOf,5,2,1
tika,org.apache.tika.sax,SecureContentHandler,getByteCount,13,2,0
tika,org.apache.tika.sax,SecureContentHandler,advance,7,2,1
tika,org.apache.tika.sax,SecureContentHandler,startElement,13,4,4
tika,org.apache.tika.sax,SecureContentHandler,endElement,7,2,3
tika,org.apache.tika.sax,SecureContentHandler,characters,4,1,3
tika,org.apache.tika.sax,SecureContentHandler,ignorableWhitespace,4,1,3
tika,org.apache.tika.sax,SecureContentHandler,SecureSAXException,3,1,1
tika,org.apache.tika.sax,SecureContentHandler,isCausedBy,3,1,1
tika,org.apache.tika.sax,SecureSAXException,SecureSAXException,3,1,1
tika,org.apache.tika.sax,SecureSAXException,isCausedBy,3,1,1
tika,org.apache.tika.sax,EmbeddedContentHandler,EmbeddedContentHandler,3,1,1
tika,org.apache.tika.sax,EmbeddedContentHandler,startDocument,2,1,0
tika,org.apache.tika.sax,EmbeddedContentHandler,endDocument,2,1,0
tika,org.apache.tika.sax,TaggedContentHandler,TaggedContentHandler,3,1,1
tika,org.apache.tika.sax,TaggedContentHandler,isCauseOf,9,2,1
tika,org.apache.tika.sax,TaggedContentHandler,throwIfCauseOf,8,3,1
tika,org.apache.tika.sax,TaggedContentHandler,handleException,3,1,1
tika,org.apache.tika.sax,RichTextContentHandler,RichTextContentHandler,3,1,1
tika,org.apache.tika.sax,RichTextContentHandler,startElement,11,3,4
tika,org.apache.tika.sax,ExpandedTitleContentHandler,ExpandedTitleContentHandler,3,1,0
tika,org.apache.tika.sax,ExpandedTitleContentHandler,ExpandedTitleContentHandler,3,1,1
tika,org.apache.tika.sax,ExpandedTitleContentHandler,startDocument,4,1,0
tika,org.apache.tika.sax,ExpandedTitleContentHandler,startElement,6,2,4
tika,org.apache.tika.sax,ExpandedTitleContentHandler,endElement,6,2,3
tika,org.apache.tika.sax,ExpandedTitleContentHandler,characters,12,2,3
tika,org.apache.tika.sax,ElementMappingContentHandler,ElementMappingContentHandler,4,1,2
tika,org.apache.tika.sax,ElementMappingContentHandler,startElement,7,2,4
tika,org.apache.tika.sax,ElementMappingContentHandler,endElement,7,2,3
tika,org.apache.tika.sax,ElementMappingContentHandler,getQNameAsString,9,2,1
tika,org.apache.tika.sax,ElementMappingContentHandler,TargetElement,4,1,2
tika,org.apache.tika.sax,ElementMappingContentHandler,TargetElement,3,1,3
tika,org.apache.tika.sax,ElementMappingContentHandler,TargetElement,3,1,1
tika,org.apache.tika.sax,ElementMappingContentHandler,TargetElement,3,1,2
tika,org.apache.tika.sax,ElementMappingContentHandler,getMappedTagName,3,1,0
tika,org.apache.tika.sax,ElementMappingContentHandler,getAttributesMapping,3,1,0
tika,org.apache.tika.sax,ElementMappingContentHandler,mapAttributes,10,3,1
tika,org.apache.tika.sax,TargetElement,TargetElement,4,1,2
tika,org.apache.tika.sax,TargetElement,TargetElement,3,1,3
tika,org.apache.tika.sax,TargetElement,TargetElement,3,1,1
tika,org.apache.tika.sax,TargetElement,TargetElement,3,1,2
tika,org.apache.tika.sax,TargetElement,getMappedTagName,3,1,0
tika,org.apache.tika.sax,TargetElement,getAttributesMapping,3,1,0
tika,org.apache.tika.sax,TargetElement,mapAttributes,10,3,1
tika,org.apache.tika.sax,AbstractRecursiveParserWrapperHandler,AbstractRecursiveParserWrapperHandler,3,1,1
tika,org.apache.tika.sax,AbstractRecursiveParserWrapperHandler,AbstractRecursiveParserWrapperHandler,4,1,2
tika,org.apache.tika.sax,AbstractRecursiveParserWrapperHandler,getNewContentHandler,3,1,0
tika,org.apache.tika.sax,AbstractRecursiveParserWrapperHandler,getNewContentHandler,3,1,2
tika,org.apache.tika.sax,AbstractRecursiveParserWrapperHandler,startEmbeddedDocument,8,2,2
tika,org.apache.tika.sax,AbstractRecursiveParserWrapperHandler,endEmbeddedDocument,3,1,2
tika,org.apache.tika.sax,AbstractRecursiveParserWrapperHandler,endDocument,6,2,2
tika,org.apache.tika.sax,AbstractRecursiveParserWrapperHandler,hasHitMaximumEmbeddedResources,6,2,0
tika,org.apache.tika.sax,AbstractRecursiveParserWrapperHandler,getContentHandlerFactory,3,1,0
tika,org.apache.tika.sax,EndDocumentShieldingContentHandler,EndDocumentShieldingContentHandler,4,1,1
tika,org.apache.tika.sax,EndDocumentShieldingContentHandler,endDocument,3,1,0
tika,org.apache.tika.sax,EndDocumentShieldingContentHandler,reallyEndDocument,3,1,0
tika,org.apache.tika.sax,EndDocumentShieldingContentHandler,getEndDocumentWasCalled,3,1,0
tika,org.apache.tika.sax,XMPContentHandler,XMPContentHandler,3,1,1
tika,org.apache.tika.sax,XMPContentHandler,startDocument,6,1,0
tika,org.apache.tika.sax,XMPContentHandler,endDocument,6,1,0
tika,org.apache.tika.sax,XMPContentHandler,startDescription,8,1,3
tika,org.apache.tika.sax,XMPContentHandler,endDescription,6,1,0
tika,org.apache.tika.sax,XMPContentHandler,property,6,1,2
tika,org.apache.tika.sax,XMPContentHandler,metadata,16,1,1
tika,org.apache.tika.sax,XMPContentHandler,description,15,5,3
tika,org.apache.tika.sax,StandardsExtractingContentHandlerTest,testExtractStandards,12,1,0
tika,org.apache.tika.sax,PhoneExtractingContentHandlerTest,testExtractPhoneNumbers,15,1,0
tika,org.apache.tika.parser.journal,JournalParserTest,testJournalParser,16,1,0
tika,org.apache.tika.parser.journal,TEITest,testBasic,16,1,0
tika,org.apache.tika.parser.journal,JournalParser,getSupportedTypes,3,1,1
tika,org.apache.tika.parser.journal,JournalParser,parse,8,1,4
tika,org.apache.tika.parser.journal,TEIDOMParser,TEIDOMParser,2,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,parse,6,1,2
tika,org.apache.tika.parser.journal,TEIDOMParser,createGrobidMetadata,18,5,3
tika,org.apache.tika.parser.journal,TEIDOMParser,addStaticMet,4,1,3
tika,org.apache.tika.parser.journal,TEIDOMParser,parseText,6,2,2
tika,org.apache.tika.parser.journal,TEIDOMParser,parseFileDesc,10,3,2
tika,org.apache.tika.parser.journal,TEIDOMParser,parseTitleStmt,9,3,2
tika,org.apache.tika.parser.journal,TEIDOMParser,parseSourceDesc,6,2,2
tika,org.apache.tika.parser.journal,TEIDOMParser,parseBiblStruct,17,3,2
tika,org.apache.tika.parser.journal,TEIDOMParser,getMetadataFullAffiliations,19,5,1
tika,org.apache.tika.parser.journal,TEIDOMParser,getMetadataAuthors,28,8,1
tika,org.apache.tika.parser.journal,TEIDOMParser,getMetadataAffiliations,25,6,1
tika,org.apache.tika.parser.journal,TEIDOMParser,getMetadataAddresses,16,5,1
tika,org.apache.tika.parser.journal,TEIDOMParser,parseAuthor,22,6,2
tika,org.apache.tika.parser.journal,TEIDOMParser,parseNamePart,12,4,2
tika,org.apache.tika.parser.journal,TEIDOMParser,parseOneAffiliation,14,3,2
tika,org.apache.tika.parser.journal,TEIDOMParser,parseAddress,29,7,2
tika,org.apache.tika.parser.journal,TEIDOMParser,parseOrgName,12,3,2
tika,org.apache.tika.parser.journal,TEIDOMParser,parseProfileDesc,24,7,2
tika,org.apache.tika.parser.journal,TEIDOMParser,printOrBlank,6,2,1
tika,org.apache.tika.parser.journal,TEIDOMParser,Author,6,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,getSurName,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setSurName,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,getMiddleName,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setMiddleName,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,getFirstName,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setFirstName,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,getAffiliations,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setAffiliations,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,toString,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,Affiliation,4,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,getOrgName,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setOrgName,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,getAddress,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setAddress,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,equals,4,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,toString,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,OrgName,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,getTypeNames,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setTypeNames,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,toString,8,2,0
tika,org.apache.tika.parser.journal,TEIDOMParser,equals,17,4,1
tika,org.apache.tika.parser.journal,TEIDOMParser,OrgTypeName,4,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,getName,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setName,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,getType,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setType,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,equals,4,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,Address,6,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,getRegion,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setRegion,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,getPostCode,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setPostCode,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,getSettlment,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setSettlment,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,getCountry,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setCountry,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,equals,16,5,1
tika,org.apache.tika.parser.journal,TEIDOMParser,toString,11,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,Country,4,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,getKey,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setKey,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,getContent,3,1,0
tika,org.apache.tika.parser.journal,TEIDOMParser,setContent,3,1,1
tika,org.apache.tika.parser.journal,TEIDOMParser,equals,34,7,1
tika,org.apache.tika.parser.journal,TEIDOMParser,getFirstChild,9,3,2
tika,org.apache.tika.parser.journal,TEIDOMParser,getFirstAttribute,12,4,3
tika,org.apache.tika.parser.journal,TEIDOMParser,getChildNodes,10,3,2
tika,org.apache.tika.parser.journal,Author,Author,6,1,0
tika,org.apache.tika.parser.journal,Author,getSurName,3,1,0
tika,org.apache.tika.parser.journal,Author,setSurName,3,1,1
tika,org.apache.tika.parser.journal,Author,getMiddleName,3,1,0
tika,org.apache.tika.parser.journal,Author,setMiddleName,3,1,1
tika,org.apache.tika.parser.journal,Author,getFirstName,3,1,0
tika,org.apache.tika.parser.journal,Author,setFirstName,3,1,1
tika,org.apache.tika.parser.journal,Author,getAffiliations,3,1,0
tika,org.apache.tika.parser.journal,Author,setAffiliations,3,1,1
tika,org.apache.tika.parser.journal,Author,toString,3,1,0
tika,org.apache.tika.parser.journal,Affiliation,Affiliation,4,1,0
tika,org.apache.tika.parser.journal,Affiliation,getOrgName,3,1,0
tika,org.apache.tika.parser.journal,Affiliation,setOrgName,3,1,1
tika,org.apache.tika.parser.journal,Affiliation,getAddress,3,1,0
tika,org.apache.tika.parser.journal,Affiliation,setAddress,3,1,1
tika,org.apache.tika.parser.journal,Affiliation,equals,4,1,1
tika,org.apache.tika.parser.journal,Affiliation,toString,3,1,0
tika,org.apache.tika.parser.journal,OrgName,OrgName,3,1,0
