Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
tika,org.apache.tika.parser.ner.opennlp,OpenNLPNameFinder,5,0,6,6,65,8,0,0,0.5,1,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-nlp-module/src/main/java/org/apache/tika/parser/ner/opennlp/OpenNLPNameFinder.java
tika,org.apache.tika.parser.ner.opennlp,OpenNLPNERecogniser,19,16,5,5,73,8,0,0,0.4,1,1,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-nlp-module/src/main/java/org/apache/tika/parser/ner/opennlp/OpenNLPNERecogniser.java
tika,org.apache.tika.parser.ner.corenlp,CoreNLPNERecogniser,14,6,6,6,116,10,0,0,0.6666666666666666,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-nlp-module/src/main/java/org/apache/tika/parser/ner/corenlp/CoreNLPNERecogniser.java
tika,org.apache.tika.parser.ner.grobid,GrobidNERecogniser,5,1,8,6,176,20,0,0,0.375,1,1,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-nlp-module/src/main/java/org/apache/tika/parser/ner/grobid/GrobidNERecogniser.java
tika,org.apache.tika.parser.geo.gazetteer,Location,7,0,12,12,45,12,0,0,0.5,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-nlp-module/src/main/java/org/apache/tika/parser/geo/gazetteer/Location.java
tika,org.apache.tika.parser.geo.gazetteer,GeoGazetteerClient,5,0,4,4,60,6,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-nlp-module/src/main/java/org/apache/tika/parser/geo/gazetteer/GeoGazetteerClient.java
tika,org.apache.tika.parser.ctakes,CTAKESConfig,12,0,28,27,257,36,0,0,0.39285714285714285,1,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-nlp-module/src/main/java/org/apache/tika/parser/ctakes/CTAKESConfig.java
tika,org.apache.tika.parser.ctakes,CTAKESContentHandler,6,1,6,6,95,16,0,0,0.3333333333333333,0,1,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-nlp-module/src/main/java/org/apache/tika/parser/ctakes/CTAKESContentHandler.java
tika,org.apache.tika.parser.ctakes,CTAKESParser,1,0,5,5,35,5,0,0,1.0,0,2,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-nlp-module/src/main/java/org/apache/tika/parser/ctakes/CTAKESParser.java
tika,org.apache.tika.parser.ctakes,CTAKESUtils,2,0,7,7,142,26,0,0,1.0,2,1,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-nlp-module/src/main/java/org/apache/tika/parser/ctakes/CTAKESUtils.java
tika,org.apache.tika.parser.recognition,ObjectRecognitionParserTest,11,0,8,7,139,10,0,0,0.25,0,1,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-advancedmedia-module/src/test/java/org/apache/tika/parser/recognition/ObjectRecognitionParserTest.java
tika,org.apache.tika.parser.recognition,ObjectRecogniser,0,0,4,0,34,4,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-advancedmedia-module/src/main/java/org/apache/tika/parser/recognition/ObjectRecogniser.java
tika,org.apache.tika.parser.recognition,ObjectRecognitionParser,5,3,5,5,76,12,0,0,0.4,1,2,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-advancedmedia-module/src/main/java/org/apache/tika/parser/recognition/ObjectRecognitionParser.java
tika,org.apache.tika.parser.recognition,RecognisedObject,4,0,10,10,55,10,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-advancedmedia-module/src/main/java/org/apache/tika/parser/recognition/RecognisedObject.java
tika,org.apache.tika.parser.recognition,AgeRecogniserTest,3,0,1,1,25,1,0,0,0.0,0,2,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-age-recogniser/src/test/java/org/apache/tika/parser/recognition/AgeRecogniserTest.java
tika,org.apache.tika.parser.recognition,AgeRecogniserConfig,2,0,5,5,29,7,0,0,0.6,2,1,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-age-recogniser/src/main/java/org/apache/tika/parser/recognition/AgeRecogniserConfig.java
tika,org.apache.tika.parser.recognition,AgeRecogniser,10,3,7,6,69,11,0,0,0.42857142857142855,2,4,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-age-recogniser/src/main/java/org/apache/tika/parser/recognition/AgeRecogniser.java
tika,org.apache.tika.parser.recognition.tf,TensorflowVideoRecParserTest,0,0,1,1,15,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-advancedmedia-module/src/test/java/org/apache/tika/parser/recognition/tf/TensorflowVideoRecParserTest.java
tika,org.apache.tika.parser.recognition.tf,TensorflowImageRecParserTest,0,0,1,1,19,3,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-advancedmedia-module/src/test/java/org/apache/tika/parser/recognition/tf/TensorflowImageRecParserTest.java
tika,org.apache.tika.parser.recognition.tf,TensorflowImageRecParser,14,0,6,6,77,10,0,0,0.6666666666666666,0,1,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-advancedmedia-module/src/main/java/org/apache/tika/parser/recognition/tf/TensorflowImageRecParser.java
tika,org.apache.tika.parser.recognition.tf,TensorflowRESTRecogniser,9,0,6,5,81,9,0,0,0.5,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-advancedmedia-module/src/main/java/org/apache/tika/parser/recognition/tf/TensorflowRESTRecogniser.java
tika,org.apache.tika.parser.recognition.tf,TensorflowRESTVideoRecogniser,3,0,2,1,37,2,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-advancedmedia-module/src/main/java/org/apache/tika/parser/recognition/tf/TensorflowRESTVideoRecogniser.java
tika,org.apache.tika.parser.captioning,CaptionObject,0,0,2,2,12,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-advancedmedia-module/src/main/java/org/apache/tika/parser/captioning/CaptionObject.java
tika,org.apache.tika.parser.captioning.tf,TensorflowRESTCaptioner,9,0,6,5,74,8,0,0,0.5,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-advancedmedia-module/src/main/java/org/apache/tika/parser/captioning/tf/TensorflowRESTCaptioner.java
tika,org.apache.tika.parser.pot,PooledTimeSeriesParser,7,0,6,2,124,10,0,0,0.8333333333333334,0,1,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-advancedmedia-module/src/main/java/org/apache/tika/parser/pot/PooledTimeSeriesParser.java
tika,org.apache.tika.parser.pot,CompositeVideoParser,2,0,1,0,7,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-parser-advancedmedia-module/src/main/java/org/apache/tika/parser/pot/PooledTimeSeriesParser.java
tika,org.apache.tika.dl.imagerec,DL4JInceptionV3NetTest,0,0,1,1,29,4,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-dl/src/test/java/org/apache/tika/dl/imagerec/DL4JInceptionV3NetTest.java
tika,org.apache.tika.dl.imagerec,DL4JVGG16NetTest,0,0,1,1,29,4,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-dl/src/test/java/org/apache/tika/dl/imagerec/DL4JVGG16NetTest.java
tika,org.apache.tika.dl.imagerec,DL4JInceptionV3Net,17,0,11,7,190,23,0,0,0.45454545454545453,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-dl/src/main/java/org/apache/tika/dl/imagerec/DL4JInceptionV3Net.java
tika,org.apache.tika.dl.imagerec,DL4JVGG16Net,12,1,6,5,77,10,0,0,0.5,0,0,/Users/dunnkers/git/tika/tika-parsers-advanced/tika-dl/src/main/java/org/apache/tika/dl/imagerec/DL4JVGG16Net.java
tika,Tika,Tika,1,0,7,5,44,7,0,0,0.42857142857142855,0,0,/Users/dunnkers/git/tika/tika-dotnet/src/main/java/Tika/Tika.java
tika,org.apache.tika.language.translate,Lingo24TranslatorTest,1,0,3,3,41,5,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-translate/src/test/java/org/apache/tika/language/translate/Lingo24TranslatorTest.java
tika,org.apache.tika.language.translate,MosesTranslatorTest,1,0,2,2,12,3,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-translate/src/test/java/org/apache/tika/language/translate/MosesTranslatorTest.java
tika,org.apache.tika.language.translate,JoshuaNetworkTranslatorTest,1,0,2,2,12,3,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-translate/src/test/java/org/apache/tika/language/translate/JoshuaNetworkTranslatorTest.java
tika,org.apache.tika.language.translate,GoogleTranslatorTest,1,0,4,4,43,6,0,0,0.5,0,0,/Users/dunnkers/git/tika/tika-translate/src/test/java/org/apache/tika/language/translate/GoogleTranslatorTest.java
tika,org.apache.tika.language.translate,CachedTranslatorTest,1,0,5,5,41,8,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-translate/src/test/java/org/apache/tika/language/translate/CachedTranslatorTest.java
tika,org.apache.tika.language.translate,YandexTranslatorTest,1,0,4,4,61,4,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-translate/src/test/java/org/apache/tika/language/translate/YandexTranslatorTest.java
tika,org.apache.tika.language.translate,MicrosoftTranslatorTest,1,0,4,4,40,6,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-translate/src/test/java/org/apache/tika/language/translate/MicrosoftTranslatorTest.java
tika,org.apache.tika.language.translate,CachedTranslator,4,0,13,11,129,17,0,0,0.46153846153846156,0,0,/Users/dunnkers/git/tika/tika-translate/src/main/java/org/apache/tika/language/translate/CachedTranslator.java
tika,org.apache.tika.language.translate,ExternalTranslator,0,0,3,3,58,5,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-translate/src/main/java/org/apache/tika/language/translate/ExternalTranslator.java
tika,org.apache.tika.language.translate,AbstractTranslator,0,0,1,0,6,1,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-translate/src/main/java/org/apache/tika/language/translate/AbstractTranslator.java
tika,org.apache.tika.language.translate,JoshuaNetworkTranslator,5,0,5,4,122,16,0,0,0.4,1,1,/Users/dunnkers/git/tika/tika-translate/src/main/java/org/apache/tika/language/translate/JoshuaNetworkTranslator.java
tika,org.apache.tika.language.translate,MosesTranslator,4,0,7,4,77,10,0,0,0.2857142857142857,1,1,/Users/dunnkers/git/tika/tika-translate/src/main/java/org/apache/tika/language/translate/MosesTranslator.java
tika,org.apache.tika.language.translate,YandexTranslator,5,0,8,8,106,13,0,0,0.25,1,1,/Users/dunnkers/git/tika/tika-translate/src/main/java/org/apache/tika/language/translate/YandexTranslator.java
tika,org.apache.tika.language.translate,Lingo24Translator,6,0,4,4,51,9,0,0,0.0,1,1,/Users/dunnkers/git/tika/tika-translate/src/main/java/org/apache/tika/language/translate/Lingo24Translator.java
tika,org.apache.tika.language.translate,GoogleTranslator,6,0,4,4,46,8,0,0,0.0,1,1,/Users/dunnkers/git/tika/tika-translate/src/main/java/org/apache/tika/language/translate/GoogleTranslator.java
tika,org.apache.tika.language.translate,MicrosoftTranslator,9,5,7,6,105,10,0,0,0.0,1,1,/Users/dunnkers/git/tika/tika-translate/src/main/java/org/apache/tika/language/translate/MicrosoftTranslator.java
tika,org.apache.tika.language.translate,EmptyTranslator,0,0,3,3,14,3,0,0,-1.0,1,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/language/translate/EmptyTranslator.java
tika,org.apache.tika.language.translate,Translator,0,0,3,3,32,3,0,0,-1.0,2,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/language/translate/Translator.java
tika,org.apache.tika.language.translate,DefaultTranslator,1,0,9,7,67,13,0,0,0.2222222222222222,1,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/language/translate/DefaultTranslator.java
tika,org.apache.tika.tools,TopCommonTokenCounterTest,3,0,3,3,37,7,0,0,0.0,0,2,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/tools/TopCommonTokenCounterTest.java
tika,org.apache.tika,MockDBWriter,2,1,6,6,37,10,0,0,0.6666666666666666,0,0,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/MockDBWriter.java
tika,org.apache.tika,TikaIT,0,0,1,1,7,1,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/TikaIT.java
tika,org.apache.tika,MultiThreadedTikaTest,17,0,21,6,276,45,0,0,0.19047619047619047,1,5,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/MultiThreadedTikaTest.java
tika,org.apache.tika,SAXPoolResizer,2,0,2,1,24,4,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/MultiThreadedTikaTest.java
tika,org.apache.tika,TikaDetectorRunner,5,0,2,1,25,3,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/MultiThreadedTikaTest.java
tika,org.apache.tika,TikaRunner,8,0,2,1,36,4,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/MultiThreadedTikaTest.java
tika,org.apache.tika,Extract,1,0,1,0,6,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/MultiThreadedTikaTest.java
tika,org.apache.tika,ResourceLoggingClassLoader,1,0,7,6,41,9,0,0,0.2857142857142857,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/ResourceLoggingClassLoader.java
tika,org.apache.tika,TypeDetectionBenchmark,1,0,2,1,35,9,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/TypeDetectionBenchmark.java
tika,org.apache.tika,TestRereadableInputStream,4,0,10,6,84,15,0,0,0.8,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/TestRereadableInputStream.java
tika,org.apache.tika,TestInputStream,1,0,3,3,16,3,0,0,0.6666666666666666,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/TestRereadableInputStream.java
tika,org.apache.tika,TikaDetectionTest,1,0,1,1,787,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/TikaDetectionTest.java
tika,org.apache.tika,TikaTest,7,5,58,24,382,85,0,0,0.603448275862069,5,4,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/TikaTest.java
tika,org.apache.tika,XMLResult,2,2,1,1,8,1,0,0,0.0,1,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/TikaTest.java
tika,org.apache.tika,TrackingHandler,3,2,3,3,21,4,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/TikaTest.java
tika,org.apache.tika,ByteCopyingHandler,1,1,1,1,20,2,0,0,0.0,0,2,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/TikaTest.java
tika,org.apache.tika,Tika,4,0,35,35,449,40,0,0,0.6285714285714286,1,5,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/Tika.java
tika,org.apache.tika.eval,ProfilerBatchTest,6,1,8,7,135,19,0,0,0.5,0,3,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/ProfilerBatchTest.java
tika,org.apache.tika.eval,AnalyzerManagerTest,0,0,3,3,52,8,0,0,-1.0,0,2,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/AnalyzerManagerTest.java
tika,org.apache.tika.eval,ComparerBatchTest,4,1,9,3,90,17,0,0,0.5555555555555556,1,2,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/ComparerBatchTest.java
tika,org.apache.tika.eval,TikaEvalCLITest,7,0,17,11,169,25,0,0,0.35294117647058826,0,1,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/TikaEvalCLITest.java
tika,org.apache.tika.eval,CachingFileVisitor,1,0,5,4,19,5,0,0,0.8,0,0,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/TikaEvalCLITest.java
tika,org.apache.tika.eval,SimpleComparerTest,2,0,17,15,229,25,0,0,0.23529411764705882,1,7,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/SimpleComparerTest.java
tika,org.apache.tika.eval,TikaEvalCLI,1,0,8,1,267,48,0,0,1.0,0,5,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/TikaEvalCLI.java
tika,org.apache.tika.eval,ExtractProfiler,12,7,4,3,106,9,0,0,0.75,9,3,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/ExtractProfiler.java
tika,org.apache.tika.eval,XMLErrorLogUpdater,3,0,6,3,124,19,0,0,0.5,0,3,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/XMLErrorLogUpdater.java
tika,org.apache.tika.eval,ErrorMsgUpdater,1,0,4,1,87,17,0,0,0.75,0,2,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/XMLErrorLogUpdater.java
tika,org.apache.tika.eval,EvalFilePaths,4,0,9,9,65,15,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/EvalFilePaths.java
tika,org.apache.tika.eval,ExtractComparer,25,15,11,3,316,51,0,0,0.8181818181818182,7,8,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/ExtractComparer.java
tika,org.apache.tika.eval,FileProfiler,9,3,5,3,88,6,0,0,0.8,3,4,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/FileProfiler.java
tika,org.apache.tika.eval,AbstractProfiler,28,6,34,6,561,92,0,0,0.4117647058823529,8,19,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/AbstractProfiler.java
tika,org.apache.tika.eval.util,MimeUtilTest,1,0,3,1,27,3,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/util/MimeUtilTest.java
tika,org.apache.tika.eval.util,LanguageIdTest,0,0,1,1,11,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/util/LanguageIdTest.java
tika,org.apache.tika.eval.util,EvalExceptionUtils,1,0,1,1,12,2,0,0,0.0,1,2,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/util/EvalExceptionUtils.java
tika,org.apache.tika.eval.util,ContentTags,4,1,9,7,35,9,0,0,0.2222222222222222,4,1,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/util/ContentTags.java
tika,org.apache.tika.eval.util,ContentTagParser,3,0,4,4,37,6,0,0,0.0,1,1,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/util/ContentTagParser.java
tika,org.apache.tika.eval.util,XHTMLContentTagHandler,2,0,2,2,22,4,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/util/ContentTagParser.java
tika,org.apache.tika.eval.io,ExtractReaderTest,2,0,3,3,38,3,0,0,0.0,0,3,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/io/ExtractReaderTest.java
tika,org.apache.tika.eval.io,FatalExceptionReaderTest,0,0,1,1,7,1,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/io/FatalExceptionReaderTest.java
tika,org.apache.tika.eval.io,ExtractReaderException,1,0,2,2,13,2,0,0,0.0,7,0,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/io/ExtractReaderException.java
tika,org.apache.tika.eval.io,XMLLogMsgHandler,0,0,1,1,3,1,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/io/XMLLogMsgHandler.java
tika,org.apache.tika.eval.io,XMLLogReader,5,0,3,2,68,13,0,0,0.6666666666666666,1,1,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/io/XMLLogReader.java
tika,org.apache.tika.eval.io,LogXMLWrappingInputStream,4,0,2,1,30,5,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/io/XMLLogReader.java
tika,org.apache.tika.eval.io,ExtractReader,9,1,7,5,171,33,0,0,0.0,3,9,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/io/ExtractReader.java
tika,org.apache.tika.eval.io,FileSuffixes,3,0,1,1,21,4,0,0,0.0,1,0,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/io/ExtractReader.java
tika,org.apache.tika.eval.io,DBWriter,11,0,5,4,100,13,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/io/DBWriter.java
tika,org.apache.tika.eval.io,LastInsert,2,0,0,0,4,0,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/io/DBWriter.java
tika,org.apache.tika.eval.io,IDBWriter,0,0,3,3,5,3,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/io/IDBWriter.java
tika,org.apache.tika.eval.langid,LangIdTest,0,0,1,1,15,4,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/langid/LangIdTest.java
tika,org.apache.tika.eval.langid,LanguageIDWrapper,1,0,4,4,17,4,0,0,0.75,4,0,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/langid/LanguageIDWrapper.java
tika,org.apache.tika.eval.db,AbstractBufferTest,6,0,8,5,92,18,0,0,0.5,0,0,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/db/AbstractBufferTest.java
tika,org.apache.tika.eval.db,Tester,5,0,2,1,36,7,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/db/AbstractBufferTest.java
tika,org.apache.tika.eval.db,MyTestResult,1,0,3,1,12,3,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/db/AbstractBufferTest.java
tika,org.apache.tika.eval.db,TestBuffer,0,0,2,2,12,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/test/java/org/apache/tika/eval/db/AbstractBufferTest.java
tika,org.apache.tika.eval.db,DBBuffer,1,0,3,3,20,3,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/db/DBBuffer.java
tika,org.apache.tika.eval.db,AbstractDBBuffer,5,0,4,4,42,6,0,0,0.5,0,0,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/db/AbstractDBBuffer.java
