Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
tika,org.apache.tika.server.resource,TikaWelcome,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.server.resource,TikaWelcome,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DOCS_URL; HTTP_METHODS; tika; html; endpoints; className; methodName; path; httpMethod; produces
tika,org.apache.tika.server.resource,Endpoint,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.server.resource,Endpoint,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: className; methodName; path; httpMethod; produces
tika,org.apache.tika.server.resource,ParserDetails,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.server.resource,MediaTypeDetails,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: type; aliases; supertype; parser
tika,org.apache.tika.server.resource,MediaTypeDetails,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.server.resource,TikaResource,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ALLOWABLE_HEADER_CHARS; GREETING; X_TIKA_OCR_HEADER_PREFIX; X_TIKA_PDF_HEADER_PREFIX; X_TIKA_SKIP_EMBEDDED_HEADER; PASSWORD; PASSWORD_BASE64_UTF8; LOG; BASE_64; tikaConfig; digester; inputStreamFactory; SERVER_STATUS
tika,org.apache.tika.server.resource,TikaResource,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 28 public methods
tika,org.apache.tika.server.resource,UnpackerResource,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MAX_ATTACHMENT_BYTES; TEXT_FILENAME; META_FILENAME; LOG; count; zout
tika,org.apache.tika.server.resource,MyEmbeddedDocumentExtractor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.metadata.serialization,JsonMetadataBase,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.metadata.serialization,SortedJsonMetadataSerializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.metadata.serialization,JsonStreamingSerializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.metadata.serialization,JsonMetadataDeserializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.metadata.serialization,JsonMetadataSerializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.metadata.serialization,PrettyMetadataKeyComparator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.batch,RecursiveParserWrapperFSConsumerTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.batch,MockOSFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.batch,FileResource,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: FILE_EXTENSION
tika,org.apache.tika.batch,StatusReporterFutureResult,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
tika,org.apache.tika.batch,StatusReporterFutureResult,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.batch,ParallelFileProcessingResult,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.batch,BatchNoRestartError,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.batch,FileResourceCrawlerFutureResult,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.batch,OutputStreamFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.batch,ConsumersManager,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.batch,BatchProcessDriverCLI,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PROCESS_RESTART_EXIT_CODE; PROCESS_NO_RESTART_EXIT_CODE; PROCESS_COMPLETED_SUCCESSFULLY; LOG; maxProcessRestarts; pulseMillis; waitNumLoopsAfterRestartMessage; loopsAfterRestartMessageReceived; userInterrupted; receivedRestartMsg; process; errorWatcher; outGobbler; interruptWriter; interruptWatcher; errorWatcherThread; outGobblerThread; interruptWriterThread; interruptWatcherThread; commandLine; numRestarts; redirectChildProcessToStdOut; reader; writer; reader; running
tika,org.apache.tika.batch,BatchProcessDriverCLI,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: BatchProcess; BatchProcessDriverCLI
